0,1,2,3,4,5,6,7,8
-0.18205291070862278,-0.5353922732516606,-0.34630451330660905,0.09327338249683638,-0.2488973984543073,-0.6536506827386145,0.019947703898350325,0.04545097657248742,0.003995476206045408
-1.0085561173069484,-0.5353922732516606,-0.34630451330660905,1.2520880110213877,-0.46104363609235227,-0.6536506827386145,-1.1698617570374354,-1.1528606649937911,-1.1979947434083016
-0.8178246080919502,-0.5353922732516606,-0.9341583152705955,0.09327338249683638,-0.8853361113684471,0.24874092926371716,-0.8209702609735587,-0.7924661863272418,-0.8938767360359969
-0.7330550484408398,0.4391243691181047,-0.9341583152705955,-1.065541246027715,0.7411183771899108,0.24874092926371716,-0.7583487103979909,-0.8014760482939053,-0.7056132076626657
0.241794887546929,0.4391243691181047,-0.9341583152705955,-0.4861339317654393,-0.107466573362274,1.1511325412660487,0.3688391999622271,0.33376655950572687,0.3370771033280933
-0.8178246080919502,0.4391243691181047,-0.34630451330660905,0.672680696759112,0.4582567270058492,-0.6536506827386145,-0.8567540041595975,-0.8825648059938789,-0.8214676866616383
-0.372784419923621,-2.4844255579911914,-0.9341583152705955,0.09327338249683638,-2.087498124650715,4.3095031832742094,-0.06056571827023655,-0.14375612472745128,-0.3580497706657458
-0.5635159291386191,-0.5353922732516606,-1.522012117234582,0.672680696759112,-0.5317590486383689,-0.6536506827386145,-0.41840315013062357,-0.39603225979403645,-0.4594224397898471
-0.8390169980047277,-0.5353922732516606,0.24154928865737735,1.2520880110213877,-0.036751160816257344,-1.1048464887397802,-0.8746458757526164,-0.8555352200938875,-0.8649131162862537
-1.0085561173069484,-1.509908915621426,-0.34630451330660905,0.672680696759112,1.306841677558039,-0.20245487673744866,-1.2414292434095129,-1.2249395607271012,-1.1111038841590715
2.5941501678652403,0.4391243691181047,1.4172568925853501,0.672680696759112,-1.521774824282587,1.1511325412660487,2.211701974043218,2.270886882338433,1.97352161918859
0.6444502958897032,-0.5353922732516606,1.4172568925853501,0.672680696759112,0.033964251729754286,-0.6536506827386145,0.8250819255842208,0.7842596578389143,0.8149768291988572
-1.1569028466963915,-0.5353922732516606,-0.9341583152705955,1.8314953252836634,0.24611048936780425,-0.20245487673744866,-1.5098073173048028,-1.4952354197270137,-1.4731491310308626
-1.072133287045281,1.41364101148787,-0.34630451330660905,1.2520880110213877,-1.3803439991905586,1.6023283472672145,-1.2682670507990421,-1.2429592846604292,-1.3717764619067614
-0.6059007089641744,-0.5353922732516606,-1.522012117234582,-1.065541246027715,0.7411183771899108,-0.6536506827386145,-0.5704840586712878,-0.5942492230606387,-0.5028678694144624
-0.372784419923621,0.4391243691181047,0.24154928865737735,-1.065541246027715,-1.309628586644542,0.24874092926371716,-0.1500250762353337,-0.2158350204607613,-0.32908615091600246
-0.9873637273941708,1.41364101148787,-1.522012117234582,0.672680696759112,0.8118337897359275,-1.556042294740946,-1.1877536286304544,-1.1618705269604548,-1.0966220742842
1.0894904840580324,1.41364101148787,1.4172568925853501,-0.4861339317654393,0.6704029646438991,0.24874092926371716,1.0308384489039426,1.0905949647054825,1.1480584563209058
